d0,theta10,theta20,d_final,theta1_final,theta2_final,F_d,F_theta1,F_theta2
2.0,-2.5132741228718345,0.6283185307179586,6.0866623,-0.015007973,-2.3942752,2.1568108,0.029466024,1.5701516
2.0,-2.5132741228718345,1.2566370614359172,2.519845,2.767608,0.09227252,0.00016026707,0.00028505275,-9.938322e-05
2.0,-2.5132741228718345,1.8849555921538759,2.5198376,2.7676451,0.0922637,0.00067526434,0.00012871674,-0.00015997181
2.0,-2.5132741228718345,2.5132741228718345,2.5198302,2.7676451,0.092264414,0.00067518465,0.00017509081,-0.00016332773
2.0,-1.8849555921538759,-3.141592653589793,2.111657,0.018262863,0.021417856,-14.360054,-0.01939099,0.24892774
2.0,-1.8849555921538759,-2.5132741228718345,5.87402,-0.0703702,-1.9538602,-3.2580378,-0.52609766,1.5064759
2.0,-1.8849555921538759,-1.8849555921538759,2.5198436,2.767606,0.09227395,0.00012969245,0.00031015443,-0.00010253303
2.0,-1.8849555921538759,-1.2566370614359172,2.5198455,2.7676423,0.092264414,0.0006464426,0.00013822466,-0.00015368745
2.0,-1.8849555921538759,-0.6283185307179586,5.230173,-0.044927835,-1.8425303,-4.5285854,-0.7418967,1.5140177
2.0,-1.8849555921538759,0.0,2.5198414,2.7676442,0.092264175,0.0006678218,0.00013358511,-0.00015228543
2.0,-1.8849555921538759,0.6283185307179586,2.6939898,-0.8775115,-2.0575185,2.526469,0.98301613,-2.2522383
2.0,-1.8849555921538759,1.2566370614359172,2.6614227,-0.88998556,-2.0242336,2.1430492,0.81693405,-2.2542582
2.0,-1.8849555921538759,1.8849555921538759,2.5198498,2.767607,0.092273,0.00014895445,0.00026908383,-0.00010707626
2.0,-1.8849555921538759,2.5132741228718345,2.5198417,2.7676451,0.09226298,0.0006879972,0.000113919785,-0.00014385622
2.0,-1.2566370614359172,-3.141592653589793,5.421389,-0.15058994,-1.769533,-4.321476,-0.8284096,1.6141845
2.0,-1.2566370614359172,-2.5132741228718345,1.1028614,1.6303747,-1.6925046,7.4302325,-6.264557,-6.949682
2.0,-1.2566370614359172,-1.8849555921538759,0.90020204,1.7502315,-1.4079478,1.5887567,-0.8059997,-6.7695513
2.0,-1.2566370614359172,-1.2566370614359172,3.676003,-0.608758,-2.6479306,7.645179,1.1079829,-4.8024173
2.0,-1.2566370614359172,-0.6283185307179586,2.0542002,0.13913155,2.148465,-0.5761594,0.18715177,2.8835018
2.0,-1.2566370614359172,0.0,2.5200493,2.7675288,0.09226775,-0.0007601356,-0.00013219714,0.00014028736
2.0,-1.2566370614359172,0.6283185307179586,2.5198522,2.767605,0.09227371,0.0001257589,0.00029295406,-0.000120692726
2.0,-1.2566370614359172,1.2566370614359172,3.2762432,-0.6833935,-2.4126706,5.93176,1.381759,-3.3038242
2.0,-1.2566370614359172,1.8849555921538759,5.805928,-0.013568401,2.1873457,-1.250246,0.61756,-1.7316588
2.0,-1.2566370614359172,2.5132741228718345,6.1196175,-0.033092976,-2.100512,-1.848607,-0.27510387,1.5250543
2.0,-0.6283185307179586,-3.141592653589793,5.661589,-0.10624051,-1.8623548,-3.8470287,-0.6867464,1.5359217
2.0,-0.6283185307179586,-2.5132741228718345,5.686312,-0.10188246,-1.8723664,-3.791181,-0.67002046,1.5306928
2.0,-0.6283185307179586,-1.8849555921538759,6.126696,-0.032028437,-2.106789,-1.7757909,-0.2657156,1.527084
2.0,-0.6283185307179586,-1.2566370614359172,3.1451945,0.0024077892,-2.3179417,1.1325713,-0.3451993,-0.41757435
2.0,-0.6283185307179586,-0.6283185307179586,3.7272642,-0.6012938,-2.6800427,7.8636217,1.12487,-4.9855533
2.0,-0.6283185307179586,0.0,2.5198336,2.7676423,0.092264414,0.0006369014,0.00015472794,-0.00014567905
2.0,-0.6283185307179586,0.6283185307179586,7.770159,0.13733292,-1.9956037,-2.4613628,-0.01668021,1.7387036
2.0,-0.6283185307179586,1.2566370614359172,7.4366465,0.12123251,-1.828112,-4.777638,-0.3342473,1.9213337
2.0,-0.6283185307179586,1.8849555921538759,4.117547,-0.11063361,-2.6095793,4.6711693,0.00789771,-0.9522891
2.0,-0.6283185307179586,2.5132741228718345,2.5198367,2.7676446,0.092264175,0.0006704869,0.00015160763,-0.0001570481
2.0,0.0,-3.141592653589793,4.3927116,-0.052734375,1.9200966,-4.8733745,0.50902206,-1.4217062
2.0,0.0,-2.5132741228718345,2.519844,2.7676442,0.09226346,0.0006726932,0.00013322342,-0.00013545174
2.0,0.0,-1.8849555921538759,5.5296702,0.1931777,-2.5461285,5.327898,-1.3955891,1.797981
2.0,0.0,-1.2566370614359172,6.199141,-0.01751995,-2.240699,-0.049146194,-0.10030572,1.5749066
2.0,0.0,-0.6283185307179586,6.1956396,-0.01980114,-2.2078295,-0.49824122,-0.13484415,1.5640787
2.0,0.0,0.0,2.5198388,2.767646,0.09226346,0.0006928757,0.00013830079,-0.0001433167
2.0,0.0,0.6283185307179586,2.9903407,0.09578705,-2.2402296,0.23868923,-0.4458486,-0.26176816
2.0,0.0,1.2566370614359172,4.8407607,-0.13106132,2.0622919,-3.3231223,0.8881256,-1.1667593
2.0,0.0,1.8849555921538759,5.8568783,0.045482874,-2.080924,-2.52604,-0.3420148,1.3255551
2.0,0.0,2.5132741228718345,5.827483,-0.02938056,2.2285297,-0.6987743,0.6443867,-1.6268064
2.0,0.6283185307179586,-3.141592653589793,3.1739955,-0.0060970783,-2.328461,1.2565624,-0.3452959,-0.44993326
2.0,0.6283185307179586,-2.5132741228718345,3.851489,-0.01589179,1.7799575,-6.0761046,0.22165161,-1.2936687
2.0,0.6283185307179586,-1.8849555921538759,2.519837,2.7676446,0.092264175,0.0006733479,0.00015160763,-0.0001570481
2.0,0.6283185307179586,-1.2566370614359172,4.727237,-0.10494423,2.0243313,-3.7871296,0.78974295,-1.24196
2.0,0.6283185307179586,-0.6283185307179586,3.985806,-0.10866737,-2.5795305,4.3046436,-0.10128345,-1.0315526
2.0,0.6283185307179586,0.0,2.520048,2.7675498,0.09226203,-0.0004607982,-0.00023076832,0.00012853369
2.0,0.6283185307179586,0.6283185307179586,2.3310082,-0.7252207,-1.5664505,-3.6867225,-3.7851098,-5.932669
2.0,0.6283185307179586,1.2566370614359172,2.9951787,0.20300102,-2.1916573,-0.24247123,-0.74537593,-0.28197813
2.0,0.6283185307179586,1.8849555921538759,2.9920545,0.1933024,-2.1953354,-0.21399511,-0.71261746,-0.2758882
2.0,0.6283185307179586,2.5132741228718345,4.724069,-0.008438587,2.9651592,8.053672,0.30197942,1.3105669
2.0,1.2566370614359172,-3.141592653589793,4.5279336,0.14246845,1.5590918,-8.348907,1.0508624,-2.0598972
2.0,1.2566370614359172,-2.5132741228718345,7.520398,0.12676549,-1.863098,-4.342323,-0.28062472,1.8343192
2.0,1.2566370614359172,-1.8849555921538759,3.0245416,0.023048162,0.00053954124,-18.87851,-0.082504384,0.47571865
2.0,1.2566370614359172,-1.2566370614359172,3.0778186,0.027112722,-2.291431,0.82350093,-0.3533552,-0.34577227
2.0,1.2566370614359172,-0.6283185307179586,2.334401,0.04738164,1.7980139,-4.2079086,0.8351883,2.604018
2.0,1.2566370614359172,0.0,2.519833,2.7676423,0.092264414,0.0006326503,0.00016203498,-0.00015080364
2.0,1.2566370614359172,0.6283185307179586,2.9920526,0.19330144,-2.1953356,-0.21399762,-0.7126205,-0.27588135
2.0,1.2566370614359172,1.2566370614359172,7.849163,0.10628891,-2.2281995,0.94633543,0.4734296,2.3237357
2.0,1.2566370614359172,1.8849555921538759,2.9938781,0.19904304,-2.193148,-0.231176,-0.7318676,-0.2793985
2.0,1.2566370614359172,2.5132741228718345,2.5198355,2.7676446,0.092264175,0.00067069125,0.00015438473,-0.00014357602
2.0,1.8849555921538759,-3.141592653589793,3.0449615,0.04363489,-2.276546,0.65183747,-0.36644906,-0.31293833
2.0,1.8849555921538759,-2.5132741228718345,2.5198395,2.7676451,0.09226322,0.00068087626,0.00012507816,-0.00013380845
2.0,1.8849555921538759,-1.8849555921538759,3.1981738,-0.0017795563,1.6780884,-6.557724,0.097194985,-0.50030756
2.0,1.8849555921538759,-1.2566370614359172,2.5198395,2.7676232,0.09226942,0.00037175676,0.00022703614,-0.00010923243
2.0,1.8849555921538759,-0.6283185307179586,2.5198407,2.7676442,0.092264175,0.0006668681,0.00013358511,-0.00015228543
2.0,1.8849555921538759,0.0,2.5198328,2.7676418,0.09226465,0.0006293526,0.00015166512,-0.00014481183
2.0,1.8849555921538759,0.6283185307179586,4.5779467,-2.724793,0.05385971,-0.00047768455,-6.252142e-05,2.0307278e-05
2.0,1.8849555921538759,1.2566370614359172,5.724531,0.014986038,2.0990193,-2.3876383,0.55177605,-2.0080216
2.0,1.8849555921538759,1.8849555921538759,2.5198407,2.767647,0.09226251,0.0007121206,0.00011400101,-0.00015166894
2.0,1.8849555921538759,2.5132741228718345,2.4756055,0.469805,1.6365201,-3.717371,2.4677699,3.5956118
2.0,2.5132741228718345,-3.141592653589793,2.5200524,2.7675288,0.092267275,-0.00075806584,-0.00014069898,0.0001486871
2.0,2.5132741228718345,-2.5132741228718345,6.149928,-0.028455973,-2.1298258,-1.5011666,-0.23242663,1.5350258
2.0,2.5132741228718345,-1.8849555921538759,2.5198443,2.7676432,0.092264175,0.0006590237,0.00014144195,-0.00015300354
2.0,2.5132741228718345,-1.2566370614359172,2.519853,2.767596,0.09227562,-6.53177e-06,0.00032026993,-9.753671e-05
2.0,2.5132741228718345,-0.6283185307179586,2.5198357,2.7676423,0.09226489,0.0006437788,0.00016776213,-0.0001460989
2.0,2.5132741228718345,0.0,2.5198133,2.767616,0.092270374,0.0002434007,0.0002840859,-0.00011238223
2.0,2.5132741228718345,0.6283185307179586,2.5200577,2.7675216,0.09226942,-0.0008531804,-0.000114604314,0.00014980508
2.0,2.5132741228718345,1.2566370614359172,4.5778017,-2.724791,0.05385399,-0.00047725168,-0.00014174289,2.9015922e-05
2.0,2.5132741228718345,1.8849555921538759,2.5198388,2.7676404,0.092264414,0.00061198033,0.00013725282,-0.00013686041
2.0,2.5132741228718345,2.5132741228718345,2.5198352,2.767648,0.09226298,0.0007186148,0.00012790256,-0.0001475503
2.5,-3.141592653589793,-3.141592653589793,5.09467,-0.2490642,2.1920211,-1.2275374,1.0921307,-1.2665933
2.5,-3.141592653589793,-2.5132741228718345,2.5198386,2.7676413,0.092264175,0.0006235822,0.00014293822,-0.00013391295
2.5,-3.141592653589793,-1.8849555921538759,2.5198424,2.767648,0.092262745,0.000722796,0.00011754576,-0.0001497388
2.5,-3.141592653589793,-1.2566370614359172,2.5200527,2.7675402,0.092264175,-0.0005889891,-0.00019760743,0.00014992579
2.5,-3.141592653589793,-0.6283185307179586,2.5198355,2.7676413,0.092264414,0.0006225963,0.00016807938,-0.00013232761
2.5,-3.141592653589793,0.0,2.5200477,2.7675617,0.09225893,-0.0002897141,-0.00029020448,0.00012750881
2.5,-3.141592653589793,0.6283185307179586,2.5200453,2.7675517,0.09226084,-0.00043329567,-0.00023764296,0.00013612985
2.5,-3.141592653589793,1.2566370614359172,2.5200524,2.7675126,0.092273474,-0.0009863826,-3.7994207e-05,0.00014033858
2.5,-3.141592653589793,1.8849555921538759,2.5198405,2.7676432,0.0922637,0.0006572893,0.00014025572,-0.00014077769
2.5,-3.141592653589793,2.5132741228718345,2.5198436,2.7676623,0.0922575,0.0009297008,3.096397e-05,-0.0001552138
2.5,-2.5132741228718345,-3.141592653589793,2.9891841,0.09819865,-2.2388437,0.22320814,-0.4507752,-0.2607539
2.5,-2.5132741228718345,-2.5132741228718345,2.5198362,2.767639,0.092265606,0.00059125136,0.00017678841,-0.00012907146
2.5,-2.5132741228718345,-1.8849555921538759,2.519845,2.7676656,0.09225631,0.000983985,9.084718e-06,-0.00015049006
2.5,-2.5132741228718345,-1.2566370614359172,2.5198402,2.7676146,0.09227157,0.0002462054,0.00026876674,-0.00012705592
2.5,-2.5132741228718345,-0.6283185307179586,2.520044,2.7675507,0.092261076,-0.00044796086,-0.0002492779,0.00014582142
2.5,-2.5132741228718345,0.0,2.519838,2.7676418,0.09226489,0.0006354768,0.00015656982,-0.00014741448
2.5,-2.5132741228718345,0.6283185307179586,2.5198379,2.767646,0.09226298,0.00069264846,0.00012177424,-0.00014349433
2.5,-2.5132741228718345,1.2566370614359172,2.520044,2.7675517,0.092261314,-0.000436583,-0.00023787867,0.000131901
2.5,-2.5132741228718345,1.8849555921538759,2.5200524,2.7675202,0.092270374,-0.0008780793,-9.10222e-05,0.00015446896
2.5,-2.5132741228718345,2.5132741228718345,2.5198393,2.7676432,0.09226394,0.0006576126,0.00015873452,-0.00014479946
2.5,-1.8849555921538759,-3.141592653589793,5.937766,-0.0603323,-1.9850558,-3.008447,-0.4695655,1.5046835
2.5,-1.8849555921538759,-2.5132741228718345,2.2015288,0.018630981,0.01960802,-14.998379,-0.052561123,0.29219377
2.5,-1.8849555921538759,-1.8849555921538759,6.196786,-0.016509771,-2.2598538,0.21795954,-0.081701696,1.5801167
2.5,-1.8849555921538759,-1.2566370614359172,2.580898,1.0751379,-2.0332084,4.2271338,-1.3500916,0.88937587
2.5,-1.8849555921538759,-0.6283185307179586,2.5198476,2.767607,0.092273235,0.00014365574,0.0002827103,-0.00011622261
2.5,-1.8849555921538759,0.0,2.5198421,2.7676632,0.092258215,0.0009390664,3.561958e-05,-0.00016216024
2.5,-1.8849555921538759,0.6283185307179586,2.5200534,2.7675183,0.09227133,-0.00090418087,-6.480172e-05,0.00015053836
2.5,-1.8849555921538759,1.2566370614359172,2.5198367,2.7676213,0.092270136,0.00034192373,0.00026115598,-0.0001284446
2.5,-1.8849555921538759,1.8849555921538759,2.5200593,2.7675145,0.092271805,-0.00094904244,-7.4812604e-05,0.00015823044
2.5,-1.8849555921538759,2.5132741228718345,2.519843,2.7676442,0.09226346,0.0006709412,0.000121134646,-0.0001509461
2.5,-1.2566370614359172,-3.141592653589793,5.474116,-0.14058685,-1.7894015,-4.221822,-0.79995644,1.5924661
2.5,-1.2566370614359172,-2.5132741228718345,3.5235949,-0.35606766,-1.2527963,-9.517276,-1.811765,2.0708773
2.5,-1.2566370614359172,-1.8849555921538759,1.1015569,0.42071557,-0.2468543,-2.5245607,13.076861,-5.324892
2.5,-1.2566370614359172,-1.2566370614359172,2.519833,2.7676423,0.092264414,0.0006326503,0.00016203498,-0.00015080364
2.5,-1.2566370614359172,-0.6283185307179586,4.88485,-0.104005575,-1.7252058,-5.0811367,-0.9052105,1.7960044
2.5,-1.2566370614359172,0.0,3.4050553,0.7908714,2.79224,12.487758,-2.4603932,6.9522943
2.5,-1.2566370614359172,0.6283185307179586,2.5198412,2.767617,0.09227133,0.00028014634,0.0002597675,-0.00012888252
2.5,-1.2566370614359172,1.2566370614359172,2.5200555,2.7675178,0.092270374,-0.00091550464,-9.42895e-05,0.00016520065
2.5,-1.2566370614359172,1.8849555921538759,4.3358574,-0.4963715,-3.0724657,9.747372,2.3212814,-6.249077
2.5,-1.2566370614359172,2.5132741228718345,5.867879,-0.07135677,-1.9509825,-3.279672,-0.5313315,1.5068303
2.5,-0.6283185307179586,-3.141592653589793,5.527991,-0.13050294,-1.8099434,-4.119459,-0.76958627,1.5730207
2.5,-0.6283185307179586,-2.5132741228718345,5.6196446,-0.11373305,-1.8456241,-3.9370496,-0.7140866,1.5459249
2.5,-0.6283185307179586,-1.8849555921538759,2.5198348,2.7676451,0.09226346,0.0006724951,0.00014226757,-0.0001425929
2.5,-0.6283185307179586,-1.2566370614359172,6.1529245,-0.027984142,-2.133129,-1.4608772,-0.22781652,1.5362139
2.5,-0.6283185307179586,-0.6283185307179586,6.1991916,-0.017641544,-2.2386606,-0.0773716,-0.10235294,1.5742809
2.5,-0.6283185307179586,0.0,2.5198383,2.7676442,0.0922637,0.00066444185,0.00012881163,-0.00013791666
2.5,-0.6283185307179586,0.6283185307179586,4.929758,-0.0730865,-2.6786435,5.741628,0.39789343,0.29396886
2.5,-0.6283185307179586,1.2566370614359172,4.3694015,-0.10605407,-2.653258,5.2260404,0.20720159,-0.6612305
2.5,-0.6283185307179586,1.8849555921538759,3.5559175,-0.6273868,-2.5741625,7.129721,1.1303087,-4.350786
2.5,-0.6283185307179586,2.5132741228718345,2.5198412,2.7676451,0.09226322,0.0006810636,0.0001288819,-0.00013929493
2.5,0.0,-3.141592653589793,4.7714815,0.11562657,1.6287501,-7.713022,0.79703003,-2.371705
2.5,0.0,-2.5132741228718345,2.5198438,2.7676437,0.09226465,0.0006655499,0.00015329503,-0.00015079793
2.5,0.0,-1.8849555921538759,6.801993,0.07041383,-1.5713063,-6.9557247,-0.60921854,3.1704025
2.5,0.0,-1.2566370614359172,6.1984534,-0.01702118,-2.2496219,0.07482954,-0.09150747,1.5774529
2.5,0.0,-0.6283185307179586,6.181457,-0.015091419,-2.2995849,0.7819494,-0.04613246,1.58708
2.5,0.0,0.0,4.377562,-0.10575223,-2.6543481,5.2407274,0.21288429,-0.6493578
2.5,0.0,0.6283185307179586,2.5198348,2.7676575,0.09226036,0.00085255393,8.410742e-05,-0.00015565933
2.5,0.0,1.2566370614359172,2.8973932,0.022513628,0.003789425,-18.454987,-0.092532925,0.44250783
2.5,0.0,1.8849555921538759,4.8287473,-0.36526418,2.905134,8.752714,2.4822142,-5.0277634
2.5,0.0,2.5132741228718345,5.500038,0.0507195,1.9432366,-4.280404,0.4546294,-2.4509943
2.5,0.6283185307179586,-3.141592653589793,3.223607,-0.018996239,-2.3459897,1.4648396,-0.34762633,-0.50752014
2.5,0.6283185307179586,-2.5132741228718345,2.5198407,2.7676442,0.09226346,0.0006653447,0.00013592756,-0.00014689013
2.5,0.6283185307179586,-1.8849555921538759,2.7144234,0.016063213,2.7621863,3.4108822,-0.30960107,0.50195396
2.5,0.6283185307179586,-1.2566370614359172,7.767835,0.08450651,-2.3381348,2.4565854,0.49679857,2.6389427
2.5,0.6283185307179586,-0.6283185307179586,6.1941304,-0.0160532,-2.270258,0.36446035,-0.0720357,1.5824921
2.5,0.6283185307179586,0.0,2.519841,2.7676423,0.092264175,0.00064780307,0.00014675534,-0.00014739072
2.5,0.6283185307179586,0.6283185307179586,4.2887807,0.60304093,-3.0370793,13.908729,-3.9062579,6.673719
2.5,0.6283185307179586,1.2566370614359172,3.0152252,0.25795674,-2.1719704,-0.35518858,-0.9460279,-0.32862425
2.5,0.6283185307179586,1.8849555921538759,3.0606532,0.56398416,-2.0700865,0.25960043,-2.2005455,-0.70411813
2.5,0.6283185307179586,2.5132741228718345,5.625552,-0.11267018,-1.8479631,-3.924685,-0.71029943,1.5444323
2.5,1.2566370614359172,-3.141592653589793,2.681046,1.0395086,-2.0134094,3.6146173,-1.6419564,0.58628476
2.5,1.2566370614359172,-2.5132741228718345,5.7195616,0.0054278374,-0.82727647,-13.309412,0.06960631,12.244512
2.5,1.2566370614359172,-1.8849555921538759,2.5462303,0.031953573,2.7330124,2.8807075,-0.27805287,0.6051551
2.5,1.2566370614359172,-1.2566370614359172,2.519843,2.7676432,0.09226394,0.00065810647,0.00014697047,-0.00014289781
2.5,1.2566370614359172,-0.6283185307179586,2.598486,-0.8947699,-1.8000239,-0.61448663,-0.71341884,-2.8496203
2.5,1.2566370614359172,0.0,2.5198383,2.767649,0.09226322,0.00072623976,0.00012008714,-0.00015050915
2.5,1.2566370614359172,0.6283185307179586,2.9964669,0.20680928,-2.1902337,-0.2529395,-0.7584454,-0.28456545
2.5,1.2566370614359172,1.2566370614359172,2.5198388,2.7676413,0.092264414,0.00062893145,0.00015220263,-0.00013948587
2.5,1.2566370614359172,1.8849555921538759,2.951544,0.37893963,1.454952,-6.9784365,0.652306,1.2328168
2.5,1.2566370614359172,2.5132741228718345,2.9955394,0.086753845,-2.245611,0.29913205,-0.42830157,-0.2663846
2.5,1.8849555921538759,-3.141592653589793,3.1398401,0.0040943623,-2.315946,1.1091515,-0.34534404,-0.41167137
2.5,1.8849555921538759,-2.5132741228718345,3.1073291,0.015226126,-2.303485,0.9634589,-0.3477602,-0.37650904
2.5,1.8849555921538759,-1.8849555921538759,2.8849323,0.9063976,-1.9958694,2.3043487,-2.380035,-0.14812653
2.5,1.8849555921538759,-1.2566370614359172,2.520052,2.7675192,0.09227085,-0.0008935856,-8.505904e-05,0.0001526243
2.5,1.8849555921538759,-0.6283185307179586,2.5198455,2.7676442,0.092264175,0.0006729436,0.00013152567,-0.00014681034
2.5,1.8849555921538759,0.0,2.5200367,2.767565,0.09225845,-0.00025006375,-0.00027503472,0.000118633194
2.5,1.8849555921538759,0.6283185307179586,2.5198393,2.7676532,0.092261314,0.0007970098,9.7678356e-05,-0.00015922803
2.5,1.8849555921538759,1.2566370614359172,5.684462,-0.13445759,2.4516075,2.5705056,0.84767896,-1.6797893
2.5,1.8849555921538759,1.8849555921538759,5.738557,-0.11579037,2.4144862,1.9956368,0.7909817,-1.5841994
2.5,1.8849555921538759,2.5132741228718345,5.4058104,-0.1535666,-1.7636948,-4.3511944,-0.83663946,1.6211401
2.5,2.5132741228718345,-3.141592653589793,2.5198424,2.7676604,0.09225845,0.0009057726,5.0828676e-05,-0.00015103247
2.5,2.5132741228718345,-2.5132741228718345,4.928237,-0.16025186,2.09567,-2.8651712,0.9706758,-1.1136836
2.5,2.5132741228718345,-1.8849555921538759,2.5198336,2.7676442,0.0922637,0.00066691963,0.00014857364,-0.00015245166
2.5,2.5132741228718345,-1.2566370614359172,2.5200577,2.7675135,0.092271805,-0.00096897176,-7.8391284e-05,0.00015644943
2.5,2.5132741228718345,-0.6283185307179586,2.519835,2.7676551,0.09226084,0.00082050945,8.7673034e-05,-0.00014092962
2.5,2.5132741228718345,0.0,2.5200362,2.7675536,0.09226084,-0.00041880755,-0.00023606035,0.00012731692
2.5,2.5132741228718345,0.6283185307179586,2.5198386,2.7676542,0.092261076,0.0008110108,0.00010479428,-0.00015246586
2.5,2.5132741228718345,1.2566370614359172,4.577872,-2.724809,0.053873777,-0.00020655057,0.00025822473,-9.437452e-05
2.5,2.5132741228718345,1.8849555921538759,4.577914,-2.724789,0.0538702,-0.00053525215,0.0002463132,-0.0001125782
2.5,2.5132741228718345,2.5132741228718345,7.5744143,0.13003159,-1.8869243,-4.027565,-0.24092698,1.7886751
3.0,-3.141592653589793,-3.141592653589793,5.0738654,-0.2318201,2.1720698,-1.5989627,1.0805107,-1.1916578
3.0,-3.141592653589793,-2.5132741228718345,2.5198376,2.7676451,0.09226394,0.0006749511,0.00015252468,-0.00014408705
3.0,-3.141592653589793,-1.8849555921538759,2.5198383,2.7676413,0.092264175,0.00062262855,0.00014675292,-0.00014535704
3.0,-3.141592653589793,-1.2566370614359172,2.5198488,2.767607,0.092273,0.00015050417,0.0002802895,-0.00011232147
3.0,-3.141592653589793,-0.6283185307179586,2.5198402,2.7676127,0.09227252,0.00022106389,0.0002902298,-0.00012597686
3.0,-3.141592653589793,0.0,2.5198464,2.767607,0.092273,0.00014180399,0.00027503094,-0.000112436406
3.0,-3.141592653589793,0.6283185307179586,2.5198505,2.7675927,0.0922761,-5.4099084e-05,0.00034091534,-9.543464e-05
3.0,-3.141592653589793,1.2566370614359172,2.5198426,2.767647,0.092262745,0.00071163714,0.00010942617,-0.0001379328
3.0,-3.141592653589793,1.8849555921538759,2.5198402,2.7676165,0.09227109,0.00027008407,0.00027235367,-0.00011651324
3.0,-3.141592653589793,2.5132741228718345,2.5200453,2.7675393,0.092264414,-0.00061430875,-0.0001876569,0.00013518943
3.0,-2.5132741228718345,-3.141592653589793,2.9820678,0.14818525,-2.2138507,-0.04476852,-0.5736011,-0.25735864
3.0,-2.5132741228718345,-2.5132741228718345,2.51984,2.7676442,0.092264414,0.0006685431,0.0001510263,-0.00013902043
3.0,-2.5132741228718345,-1.8849555921538759,2.5200565,2.7675269,0.09226775,-0.0007768227,-0.000134186,0.00015983198
3.0,-2.5132741228718345,-1.2566370614359172,2.5198407,2.7676451,0.09226322,0.0006791563,0.0001288819,-0.00013548024
3.0,-2.5132741228718345,-0.6283185307179586,2.5200462,2.7675526,0.092261314,-0.00042293774,-0.00022205673,0.00013928344
3.0,-2.5132741228718345,0.0,2.5198379,2.7676175,0.09227061,0.00028374043,0.0002464449,-0.00011990809
3.0,-2.5132741228718345,0.6283185307179586,2.5200598,2.7675154,0.092271805,-0.00093646796,-7.241505e-05,0.00015548435
3.0,-2.5132741228718345,1.2566370614359172,2.519839,2.76765,0.09226322,0.00074928976,0.00013708783,-0.00015468575
3.0,-2.5132741228718345,1.8849555921538759,2.5198429,2.7676604,0.092258215,0.00090547913,5.9052767e-05,-0.00015368641
3.0,-2.5132741228718345,2.5132741228718345,2.5198479,2.7676413,0.0922637,0.0006321234,0.00012324649,-0.00013172349
3.0,-1.8849555921538759,-3.141592653589793,1.2203398,0.10804486,-0.059396505,-3.1615658,3.2537148,-2.8491464
3.0,-1.8849555921538759,-2.5132741228718345,2.5198412,2.7676456,0.09226322,0.0006862684,0.00012300536,-0.00014132292
3.0,-1.8849555921538759,-1.8849555921538759,2.519834,2.7676442,0.0922637,0.0006678733,0.00014475895,-0.00015626635
3.0,-1.8849555921538759,-1.2566370614359172,5.0992327,-0.32614565,2.3027623,0.9558556,1.1519121,-1.9780285
3.0,-1.8849555921538759,-0.6283185307179586,2.5198438,2.7676108,0.09227157,0.00018668373,0.00025732024,-0.00010213404
3.0,-1.8849555921538759,0.0,2.5198388,2.767647,0.09226179,0.00071476103,9.900947e-05,-0.00014412502
3.0,-1.8849555921538759,0.6283185307179586,2.5200534,2.7675345,0.09226537,-0.0006711067,-0.00015935027,0.00015414701
3.0,-1.8849555921538759,1.2566370614359172,2.5200531,2.7675235,0.09226918,-0.0008313648,-0.00010217262,0.00013821186
3.0,-1.8849555921538759,1.8849555921538759,2.5198543,2.7675936,0.09227657,-4.094181e-05,0.0003393488,-0.00010504073
3.0,-1.8849555921538759,2.5132741228718345,5.9890733,0.06668091,-2.1808045,-1.15982,-0.25182527,1.3558689
3.0,-1.2566370614359172,-3.141592653589793,1.9077116,1.173588,-2.1649826,7.7664742,-0.8502827,0.5872734
3.0,-1.2566370614359172,-2.5132741228718345,2.5198374,2.7676423,0.092264414,0.0006331975,0.00015705492,-0.00014532855
3.0,-1.2566370614359172,-1.8849555921538759,4.835779,-0.13258886,2.0616882,-3.330781,0.8929715,-1.1596744
3.0,-1.2566370614359172,-1.2566370614359172,6.3456254,0.031715155,-1.3312236,-8.326304,-0.609198,5.4359517
3.0,-1.2566370614359172,-0.6283185307179586,3.3859208,-0.05178213,-2.4008346,2.1273968,-0.35559267,-0.7026928
3.0,-1.2566370614359172,0.0,2.5200558,2.7675216,0.09226966,-0.00085615454,-9.716313e-05,0.000151626
3.0,-1.2566370614359172,0.6283185307179586,2.5200336,2.767577,0.09225559,-8.2200764e-05,-0.0003164823,0.0001029812
3.0,-1.2566370614359172,1.2566370614359172,2.5198476,2.7676027,0.092274666,8.3723644e-05,0.000319576,-0.00010744578
3.0,-1.2566370614359172,1.8849555921538759,2.5198405,2.7676432,0.092264175,0.00065763143,0.0001509763,-0.00015240036
3.0,-1.2566370614359172,2.5132741228718345,4.895267,-0.25423074,-1.5787057,-5.6282744,-1.130902,1.9660022
3.0,-0.6283185307179586,-3.141592653589793,5.354951,-0.16335535,-1.7447591,-4.449532,-0.86302567,1.6454558
3.0,-0.6283185307179586,-2.5132741228718345,5.3084846,-0.17236876,-1.7275784,-4.5425143,-0.8868416,1.6699615
3.0,-0.6283185307179586,-1.8849555921538759,3.0553901,0.5949693,-2.060401,0.4082151,-2.3035789,-0.7174809
3.0,-0.6283185307179586,-1.2566370614359172,7.756142,0.0823431,-2.3500466,2.6178124,0.4913563,2.667946
3.0,-0.6283185307179586,-0.6283185307179586,4.684795,-0.009819508,2.9589121,7.9710336,0.29776,1.2658231
